mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
-1000,4889203,207.102563,207.102668,0.105,0.509,C12 H15 O3,12,15,0,3,0,16,1.333333333,0.25,26,2,0,0.509,1.14141E+11,4.28348E-05,395.0801264,0.333333333,5,-0.833333333,0.128584689,207,1.50532781,205,0.018818455,207,0.168508742,207,0.150552733,207
227.95,5600914,207.138976,207.139053,0.078,0.376,C13 H19 O2,13,19,0,2,0,20,1.538461538,0.153846154,28,2,0,0.376,1.14141E+11,4.90701E-05,395.0801264,0.25,4,-1.230769231,0.092240317,207,1.469225312,206,0.017545202,207,0.204905309,207,0.186946146,207
366.41,4966854,208.097864,208.097917,0.053,0.253,C11 H14 N O3,11,14,1,3,0,15,1.363636364,0.272727273,25,2,1,0.253,1.14141E+11,4.35151E-05,395.0801264,0.294117647,5,-0.545454545,0.134446993,208,1.517806167,206,0.024153268,208,0.164074145,208,0.146031847,208
-1000,2169829,208.134204,208.134302,0.098,0.472,C12 H18 N O2,12,18,1,2,0,19,1.583333333,0.166666667,27,2,1,0.472,1.14141E+11,1.90101E-05,395.0801264,0.2,4,-1,0.098102621,208,1.481703669,207,0.012210389,208,0.200470712,208,0.18242526,208
-1000,2281714,209.045495,209.045547,0.052,0.249,C10 H9 O5,10,9,0,5,0,10,1,0.5,22,1,0,0.249,1.14141E+11,1.99903E-05,395.0801264,0.466666667,6,0,0.187875125,209,1.577533798,207,0.077079148,209,0.112005409,209,0.093880951,209
-1000,5412085,209.048842,209.048918,0.076,0.364,C7 H13 O5 S,7,13,0,5,1,14,2,0.714285714,16,-4,1,0.364,1.14141E+11,4.74158E-05,395.0801264,-0.714285714,1,-0.285714286,0.184507889,209,1.574188971,207,0.073710125,209,0.115377481,209,0.097252731,209
632.35,2126076,209.056765,209.05678,0.015,0.074,C9 H9 N2 O4,9,9,2,4,0,10,1.111111111,0.444444444,22,2,2,0.074,1.14141E+11,1.86267E-05,395.0801264,0.4,6,0.444444444,0.176654668,209,1.566388014,207,0.065852737,209,0.12324198,209,0.105116549,209
7.74,32085264,209.081872,209.081932,0.06,0.287,C11 H13 O4,11,13,0,4,0,14,1.272727273,0.363636364,24,1,0,0.287,1.14141E+11,0.000281102,395.0801264,0.333333333,5,-0.545454545,0.151530753,209,1.5414313,207,0.040715491,209,0.148401977,209,0.130274364,209
505.05,2327188,209.085354,209.085304,-0.051,-0.242,C8 H17 O4 S,8,17,0,4,1,18,2.25,0.5,18,-4,1,0.242,1.14141E+11,2.03887E-05,395.0801264,-0.6,0,-1,0.148162518,209,1.538085481,207,0.037345469,209,0.151775049,209,0.133647144,209
487.98,2677534,209.097106,209.097189,0.083,0.397,C15 H13 O,15,13,0,1,0,14,0.933333333,0.066666667,32,8,0,0.397,1.14141E+11,2.34581E-05,395.0801264,0.586206897,9,-0.8,0.136290789,209,1.526292759,207,0.025467441,209,0.163663827,209,0.145534892,209
126.88,6172976,209.118253,209.118318,0.065,0.312,C12 H17 O3,12,17,0,3,0,18,1.5,0.25,26,1,0,0.312,1.14141E+11,5.4082E-05,395.0801264,0.238095238,4,-1,0.115185382,209,1.50532781,207,0.004350835,209,0.184799544,209,0.166668777,209
6.93,25793872,209.154645,209.154703,0.059,0.281,C13 H21 O2,13,21,0,2,0,22,1.692307692,0.153846154,28,1,0,0.281,1.14141E+11,0.000225982,395.0801264,0.166666667,3,-1.384615385,0.07884101,209,1.469225312,208,0.032012821,209,0.221196111,209,0.20306219,209
478.23,13756518,210.077102,210.077181,0.079,0.377,C10 H12 N O4,10,12,1,4,0,13,1.3,0.4,23,1,1,0.377,1.14141E+11,0.000120522,395.0801264,0.285714286,5,-0.2,0.157393057,210,1.553909657,208,0.046050304,210,0.14396738,210,0.125753478,210
-1000,2496933,210.150009,210.149952,-0.057,-0.27,C12 H20 N O2,12,20,1,2,0,21,1.75,0.166666667,27,1,1,0.27,1.14141E+11,2.18759E-05,395.0801264,0.1,3,-1.166666667,0.084703314,210,1.481703669,209,0.026678008,210,0.216761515,210,0.198541304,210
-1000,9606067,211.061118,211.061197,0.079,0.375,C10 H11 O5,10,11,0,5,0,12,1.2,0.5,22,0,0,0.375,1.14141E+11,8.41596E-05,395.0801264,0.333333333,5,-0.2,0.174475818,211,1.577533798,209,0.062611528,211,0.128296212,211,0.109996995,211
8.83,20208576,211.076388,211.076453,0.065,0.31,C14 H11 O2,14,11,0,2,0,12,0.857142857,0.142857143,30,7,0,0.31,1.14141E+11,0.000177049,395.0801264,0.615384615,9,-0.571428571,0.159236853,211,1.562396249,209,0.047364477,211,0.143557062,211,0.125256522,211
21.56,50117588,211.097518,211.097583,0.064,0.303,C11 H15 O4,11,15,0,4,0,16,1.454545455,0.363636364,24,0,0,0.303,1.14141E+11,0.000439085,395.0801264,0.222222222,4,-0.727272727,0.138130447,211,1.541430308,209,0.026246872,211,0.164693779,211,0.146391408,211
-1000,3565535,211.112807,211.112839,0.032,0.152,C15 H15 O,15,15,0,1,0,16,1.066666667,0.066666667,32,7,0,0.152,1.14141E+11,3.1238E-05,395.0801264,0.517241379,8,-0.933333333,0.122891482,211,1.526292759,209,0.010999821,211,0.179954629,211,0.161650935,211
55.1,28269538,211.116299,211.11621,-0.089,-0.423,C12 H19 O S,12,19,0,1,1,20,1.666666667,0.083333333,26,2,1,0.423,1.14141E+11,0.000247672,395.0801264,0.142857143,3,-1.333333333,0.119524246,211,1.522947932,209,0.007630799,211,0.183326701,211,0.165022715,211
10.41,19831794,211.133909,211.133968,0.059,0.282,C12 H19 O3,12,19,0,3,0,20,1.666666667,0.25,26,0,0,0.282,1.14141E+11,0.000173748,395.0801264,0.142857143,3,-1.166666667,0.101786075,211,1.50532781,209,0.010116784,211,0.201090347,211,0.182784821,211
-1000,5051409,211.170284,211.170354,0.069,0.328,C13 H23 O2,13,23,0,2,0,24,1.846153846,0.153846154,28,0,0,0.328,1.14141E+11,4.42559E-05,395.0801264,0.083333333,2,-1.538461538,0.065440704,211,1.46922432,210,0.04648144,211,0.237487914,211,0.219179233,211
202.76,5279529,212.092749,212.092832,0.082,0.387,C10 H14 N O4,10,14,1,4,0,15,1.5,0.4,23,0,1,0.387,1.14141E+11,4.62544E-05,395.0801264,0.142857143,4,-0.4,0.143992751,212,1.553908665,210,0.031581686,212,0.160259182,212,0.141870522,212
67.74,8388406,212.108038,212.108088,0.05,0.236,C14 H14 N O,14,14,1,1,0,15,1.071428571,0.071428571,31,7,1,0.236,1.14141E+11,7.34916E-05,395.0801264,0.52,8,-0.714285714,0.128753786,212,1.538771116,210,0.016334635,212,0.175520032,212,0.157130049,212
-1000,15655458,212.97914,212.978924,-0.216,-1.015,C6 H N2 O7,6,1,2,7,0,2,0.333333333,1.166666667,16,0,2,1.015,1.14141E+11,0.000137159,395.0801264,3,7,3,0.258890169,213,1.6746965,211,0.146009467,213,0.046632883,213,0.028167398,213
7.6,89940600,213.076791,213.076847,0.056,0.261,C10 H13 O5,10,13,0,5,0,14,1.4,0.5,22,-1,0,0.261,1.14141E+11,0.000787978,395.0801264,0.2,4,-0.4,0.161076511,213,1.577533798,211,0.048143909,213,0.144587014,213,0.126113039,213
-1000,9511573,213.113178,213.113233,0.055,0.256,C11 H17 O4,11,17,0,4,0,18,1.636363636,0.363636364,24,-1,0,0.256,1.14141E+11,8.33318E-05,395.0801264,0.111111111,3,-0.909090909,0.12473114,213,1.541430308,211,0.011779253,213,0.180984582,213,0.162507451,213
-1000,8555189,213.149534,213.149618,0.084,0.393,C12 H21 O3,12,21,0,3,0,22,1.833333333,0.25,26,-1,0,0.393,1.14141E+11,7.49528E-05,395.0801264,0.047619048,2,-1.333333333,0.088386768,213,1.50532781,211,0.024584404,213,0.217381149,213,0.198900864,213
20.35,13736660,213.185928,213.186004,0.075,0.353,C13 H25 O2,13,25,0,2,0,26,2,0.153846154,28,-1,0,0.353,1.14141E+11,0.000120348,395.0801264,0,1,-1.692307692,0.052041397,213,1.46922432,212,0.06094906,213,0.253778717,213,0.235295277,213
555.1,2159519,214.018053,214.017952,-0.1,-0.47,C8 H8 N O4 S,8,8,1,4,1,9,1.125,0.5,19,1,2,0.47,1.14141E+11,1.89197E-05,395.0801264,0.25,5,0.5,0.221022357,214,1.643735768,212,0.107590961,214,0.085991204,214,0.067435634,214
9.11,113288664,214.087293,214.087352,0.059,0.277,C13 H12 N O2,13,12,1,2,0,13,1,0.153846154,29,6,1,0.277,1.14141E+11,0.000992532,395.0801264,0.545454545,8,-0.461538462,0.15169985,214,1.574874606,212,0.038231671,214,0.155413267,214,0.13685168,214
17.8,24552954,214.123676,214.123738,0.062,0.289,C14 H16 N O,14,16,1,1,0,17,1.214285714,0.071428571,31,6,1,0.289,1.14141E+11,0.000215111,395.0801264,0.44,7,-0.857142857,0.115354479,214,1.538771116,212,0.001867015,214,0.191810835,214,0.173246093,214
-1000,4915724,214.144808,214.144867,0.059,0.276,C11 H20 N O3,11,20,1,3,0,21,1.909090909,0.272727273,25,-1,1,0.276,1.14141E+11,4.30671E-05,395.0801264,-0.058823529,2,-1.090909091,0.094249072,214,1.517806167,212,0.01924959,214,0.212946552,214,0.194379978,214
-1000,2360602,215.056033,215.056112,0.078,0.365,C9 H11 O6,9,11,0,6,0,12,1.333333333,0.666666667,20,-2,0,0.365,1.14141E+11,2.06815E-05,395.0801264,0.166666667,4,0,0.184021576,215,1.613636296,213,0.070039946,215,0.124481249,215,0.105835669,215
510.5,2551591,215.071355,215.071368,0.013,0.062,C13 H11 O3,13,11,0,3,0,12,0.923076923,0.230769231,28,5,0,0.062,1.14141E+11,2.23547E-05,395.0801264,0.565217391,8,-0.461538462,0.168782611,215,1.598498747,213,0.054792895,215,0.139742099,215,0.121095197,215
43.77,26544440,215.092431,215.092497,0.066,0.306,C10 H15 O5,10,15,0,5,0,16,1.6,0.5,22,-2,0,0.306,1.14141E+11,0.000232558,395.0801264,0.066666667,3,-0.6,0.147677204,215,1.577533798,213,0.033676289,215,0.160877816,215,0.142229082,215
-1000,9814360,215.128849,215.128883,0.034,0.157,C11 H19 O4,11,19,0,4,0,20,1.818181818,0.363636364,24,-2,0,0.157,1.14141E+11,8.59845E-05,395.0801264,0,2,-1.090909091,0.111331833,215,1.541430308,213,0.002688367,215,0.197275384,215,0.178623495,215
-1000,4769144,215.165223,215.165268,0.045,0.211,C12 H23 O3,12,23,0,3,0,24,2,0.25,26,-2,0,0.211,1.14141E+11,4.17829E-05,395.0801264,-0.047619048,1,-1.5,0.07498746,215,1.50532781,213,0.039052023,215,0.233671951,215,0.215016908,215
100.2,12997757,216.066565,216.066617,0.052,0.242,C12 H10 N O3,12,10,1,3,0,11,0.916666667,0.25,27,5,1,0.242,1.14141E+11,0.000113875,395.0801264,0.578947368,8,-0.166666667,0.174644915,216,1.610977104,214,0.060127708,216,0.135307502,216,0.116574311,216
8.17,134802592,216.102951,216.103002,0.051,0.235,C13 H14 N O2,13,14,1,2,0,15,1.153846154,0.153846154,29,5,1,0.235,1.14141E+11,0.001181018,395.0801264,0.454545455,7,-0.615384615,0.138300543,216,1.574874606,214,0.023764052,216,0.17170407,216,0.152967724,216
452.28,2093742,216.124017,216.124132,0.115,0.531,C10 H18 N O4,10,18,1,4,0,19,1.9,0.4,23,-2,1,0.531,1.14141E+11,1.83435E-05,395.0801264,-0.142857143,2,-0.8,0.117194137,216,1.553908665,214,0.002646447,216,0.192840787,216,0.174102609,216
-1000,15862971,216.139339,216.139388,0.049,0.226,C14 H18 N O,14,18,1,1,0,19,1.357142857,0.071428571,31,5,1,0.226,1.14141E+11,0.000138977,395.0801264,0.36,6,-1,0.101955172,216,1.538771116,214,0.012600604,216,0.208101637,216,0.189362136,216
-1000,2597804,217.017571,217.017618,0.048,0.219,C8 H9 O5 S,8,9,0,5,1,10,1.25,0.625,18,-1,1,0.219,1.14141E+11,2.27596E-05,395.0801264,0.111111111,4,0.25,0.224705811,217,1.667359909,215,0.109684566,217,0.086610839,217,0.067795194,217
401.54,4288474,217.071694,217.071762,0.068,0.314,C9 H13 O6,9,13,0,6,0,14,1.555555556,0.666666667,20,-3,0,0.314,1.14141E+11,3.75717E-05,395.0801264,0,3,-0.222222222,0.170622269,217,1.613636296,215,0.055572327,217,0.140772052,217,0.121951713,217
-1000,8179688,217.086939,217.087018,0.079,0.365,C13 H13 O3,13,13,0,3,0,14,1.076923077,0.230769231,28,4,0,0.365,1.14141E+11,7.1663E-05,395.0801264,0.47826087,7,-0.615384615,0.155383304,217,1.598498747,215,0.040325276,217,0.156032902,217,0.13721124,217
269.58,3695610,217.108055,217.108147,0.093,0.426,C10 H17 O5,10,17,0,5,0,18,1.8,0.5,22,-3,0,0.426,1.14141E+11,3.23776E-05,395.0801264,-0.066666667,2,-0.8,0.134277896,217,1.577533798,215,0.01920867,217,0.177168619,217,0.158345126,217
-1000,3731463,217.123339,217.123403,0.064,0.296,C14 H17 O2,14,17,0,2,0,18,1.285714286,0.142857143,30,4,0,0.296,1.14141E+11,3.26917E-05,395.0801264,0.384615385,6,-1,0.119038931,217,1.562396249,215,0.003961619,217,0.192429469,217,0.173604653,217
4.95,17228604,218.082225,218.082267,0.042,0.192,C12 H12 N O3,12,12,1,3,0,13,1.083333333,0.25,27,4,1,0.192,1.14141E+11,0.000150941,395.0801264,0.473684211,7,-0.333333333,0.161245608,218,1.610977104,216,0.045660089,218,0.151598305,218,0.132690354,218
-1000,14246746,218.118605,218.118652,0.048,0.219,C13 H16 N O2,13,16,1,2,0,17,1.307692308,0.153846154,29,4,1,0.219,1.14141E+11,0.000124817,395.0801264,0.363636364,6,-0.769230769,0.124901235,218,1.574874606,216,0.009296432,218,0.187994872,218,0.169083767,218
